collectID,relationship,collectTexture
1199,藏品材质,纸
1200,藏品材质,纸
1201,藏品材质,纸
1202,藏品材质,纸
1203,藏品材质,纸
1204,藏品材质,纸
1205,藏品材质,纸
1206,藏品材质,银
1207,藏品材质,纸
1208,藏品材质,纸
1209,藏品材质,纸
1210,藏品材质,纸
1211,藏品材质,纸
1212,藏品材质,纸
1213,藏品材质,纸
1214,藏品材质,银
1215,藏品材质,纸
1216,藏品材质,纸
1217,藏品材质,纸
1218,藏品材质,纸
1219,藏品材质,纸
1220,藏品材质,纸
1221,藏品材质,纸
1222,藏品材质,其他有机质
1223,藏品材质,纸
1224,藏品材质,银
1225,藏品材质,纸
1226,藏品材质,瓷
1227,藏品材质,纸
1228,藏品材质,纸
1229,藏品材质,纸
1230,藏品材质,纸
1231,藏品材质,纸
1232,藏品材质,纸
1233,藏品材质,纸
1234,藏品材质,纸
1235,藏品材质,瓷
1236,藏品材质,纸
1237,藏品材质,纸
1238,藏品材质,纸
1239,藏品材质,纸
1240,藏品材质,纸
1241,藏品材质,纸
1242,藏品材质,纸
1243,藏品材质,瓷
1244,藏品材质,纸
1245,藏品材质,纸
1246,藏品材质,纸
1247,藏品材质,纸
1248,藏品材质,纸
1249,藏品材质,纸
1250,藏品材质,纸
1251,藏品材质,纸
1252,藏品材质,纸
1253,藏品材质,瓷
1254,藏品材质,纸
1255,藏品材质,纸
1256,藏品材质,纸
1257,藏品材质,纸
1258,藏品材质,纸
1259,藏品材质,纸
1260,藏品材质,纸
1261,藏品材质,瓷
1262,藏品材质,丝
1263,藏品材质,纸
1264,藏品材质,纸
1265,藏品材质,纸
1266,藏品材质,纸
1267,藏品材质,纸
1268,藏品材质,瓷
1269,藏品材质,纸
1270,藏品材质,瓷
1271,藏品材质,纸
1272,藏品材质,纸
1273,藏品材质,纸
1274,藏品材质,纸
1275,藏品材质,纸
1276,藏品材质,瓷
1277,藏品材质,纸
1278,藏品材质,瓷
1279,藏品材质,纸
1280,藏品材质,纸
1281,藏品材质,纸
1282,藏品材质,纸
1283,藏品材质,纸
1284,藏品材质,纸
1285,藏品材质,纸
1286,藏品材质,瓷
1287,藏品材质,纸
1288,藏品材质,纸
1289,藏品材质,纸
1290,藏品材质,纸
1291,藏品材质,纸
1292,藏品材质,泥
1293,藏品材质,纸
1294,藏品材质,瓷
1295,藏品材质,纸
1296,藏品材质,纸
1297,藏品材质,纸
1298,藏品材质,纸
1299,藏品材质,纸
1300,藏品材质,丝
1301,藏品材质,纸
1302,藏品材质,纸
1303,藏品材质,瓷
1304,藏品材质,纸
1305,藏品材质,纸
1306,藏品材质,纸
1307,藏品材质,纸
1308,藏品材质,丝
1309,藏品材质,纸
1310,藏品材质,纸
1311,藏品材质,瓷
1312,藏品材质,纸
1313,藏品材质,纸
1314,藏品材质,纸
1315,藏品材质,纸
1316,藏品材质,纸
1317,藏品材质,丝
1318,藏品材质,瓷
1319,藏品材质,纸
1320,藏品材质,纸
1321,藏品材质,纸
1322,藏品材质,纸
1323,藏品材质,纸
1324,藏品材质,纸
1325,藏品材质,丝
1326,藏品材质,瓷
1327,藏品材质,纸
1328,藏品材质,纸
1329,藏品材质,纸
1330,藏品材质,纸
1331,藏品材质,纸
1332,藏品材质,丝
1333,藏品材质,瓷
1334,藏品材质,纸
1335,藏品材质,纸
1336,藏品材质,纸
1337,藏品材质,纸
1338,藏品材质,纸
1339,藏品材质,纸
1340,藏品材质,竹
1341,藏品材质,瓷
1342,藏品材质,纸
1343,藏品材质,纸
1344,藏品材质,纸
1345,藏品材质,纸
1346,藏品材质,竹
1347,藏品材质,纸
1348,藏品材质,纸
1349,藏品材质,纸
1350,藏品材质,纸
1351,藏品材质,纸
1352,藏品材质,纸
1353,藏品材质,"竹,瓷"
1354,藏品材质,纸
1355,藏品材质,纸
1356,藏品材质,纸
1357,藏品材质,纸
1358,藏品材质,纸
1359,藏品材质,"竹,瓷"
1360,藏品材质,纸
1361,藏品材质,瓷
1362,藏品材质,纸
1363,藏品材质,纸
1364,藏品材质,纸
1365,藏品材质,纸
1366,藏品材质,纸
1367,藏品材质,"竹,瓷"
1368,藏品材质,纸
1369,藏品材质,瓷
1370,藏品材质,纸
1371,藏品材质,纸
1372,藏品材质,纸
1373,藏品材质,纸
1374,藏品材质,纸
1375,藏品材质,纸
1376,藏品材质,"竹,瓷"
1377,藏品材质,纸
1378,藏品材质,瓷
1379,藏品材质,纸
1380,藏品材质,纸
1381,藏品材质,纸
1382,藏品材质,纸
1383,藏品材质,竹
1384,藏品材质,纸
1385,藏品材质,纸
1386,藏品材质,纸
1387,藏品材质,纸
1388,藏品材质,铜
1389,藏品材质,纸
1390,藏品材质,纸
1391,藏品材质,纸
1392,藏品材质,纸
1393,藏品材质,铜
1394,藏品材质,纸
1395,藏品材质,纸
1396,藏品材质,纸
1397,藏品材质,铜
1398,藏品材质,纸
1399,藏品材质,纸
1400,藏品材质,纸
1401,藏品材质,纸
1402,藏品材质,铜
1403,藏品材质,纸
1404,藏品材质,纸
1405,藏品材质,纸
1406,藏品材质,纸
1407,藏品材质,纸
1408,藏品材质,铜
1409,藏品材质,纸
1410,藏品材质,纸
1411,藏品材质,纸
1412,藏品材质,铜
1413,藏品材质,纸
1414,藏品材质,铜
1415,藏品材质,纸
1416,藏品材质,纸
1417,藏品材质,纸
1418,藏品材质,纸
1419,藏品材质,石
1420,藏品材质,铜
1421,藏品材质,纸
1422,藏品材质,纸
1423,藏品材质,纸
1424,藏品材质,铜
1425,藏品材质,纸
1426,藏品材质,纸
1427,藏品材质,丝
1428,藏品材质,纸
1429,藏品材质,"玻璃,金,银"
1430,藏品材质,纸
1431,藏品材质,纸
1432,藏品材质,纸
1433,藏品材质,"金,银"
1434,藏品材质,纸
1435,藏品材质,纸
1436,藏品材质,纸
1437,藏品材质,"金,银"
1438,藏品材质,纸
1439,藏品材质,纸
1440,藏品材质,纸
1441,藏品材质,银
1442,藏品材质,纸
1443,藏品材质,纸
1444,藏品材质,纸
1445,藏品材质,银
1446,藏品材质,纸
1447,藏品材质,纸
1448,藏品材质,纸
1449,藏品材质,纸
1450,藏品材质,"铜,金"
1451,藏品材质,纸
1452,藏品材质,纸
1453,藏品材质,骨角牙
1454,藏品材质,纸
1455,藏品材质,纸
1456,藏品材质,纸
1457,藏品材质,纸
1458,藏品材质,骨角牙
1459,藏品材质,纸
1460,藏品材质,纸
1461,藏品材质,纸
1462,藏品材质,骨角牙
1463,藏品材质,纸
1464,藏品材质,纸
1465,藏品材质,宝玉石
1466,藏品材质,纸
1467,藏品材质,纸
1468,藏品材质,宝玉石
1469,藏品材质,纸
1470,藏品材质,纸
1471,藏品材质,宝玉石
1472,藏品材质,纸
1473,藏品材质,纸
1474,藏品材质,宝玉石
1475,藏品材质,纸
1476,藏品材质,纸
1477,藏品材质,宝玉石
1478,藏品材质,纸
1479,藏品材质,木
1480,藏品材质,纸
1481,藏品材质,木
1482,藏品材质,纸
1483,藏品材质,纸
1484,藏品材质,木
1485,藏品材质,纸
1486,藏品材质,纸
1487,藏品材质,木
1488,藏品材质,纸
1489,藏品材质,纸
1490,藏品材质,木
1491,藏品材质,纸
1492,藏品材质,纸
1493,藏品材质,纸
1494,藏品材质,竹
1495,藏品材质,纸
1496,藏品材质,纸
1497,藏品材质,纸
1498,藏品材质,木
1499,藏品材质,纸
1500,藏品材质,纸
1501,藏品材质,纸
1502,藏品材质,木
1503,藏品材质,纸
1504,藏品材质,纸
1505,藏品材质,木
1506,藏品材质,纸
1507,藏品材质,纸
1508,藏品材质,木
1509,藏品材质,纸
1510,藏品材质,纸
1511,藏品材质,木
1512,藏品材质,纸
1513,藏品材质,纸
1514,藏品材质,木
1515,藏品材质,纸
1516,藏品材质,纸
1517,藏品材质,纸
1518,藏品材质,纸
1519,藏品材质,木
1520,藏品材质,纸
1521,藏品材质,纸
1522,藏品材质,纸
1523,藏品材质,纸
1524,藏品材质,木
1525,藏品材质,纸
1526,藏品材质,纸
1527,藏品材质,纸
1528,藏品材质,纸
1529,藏品材质,纸
1530,藏品材质,木
1531,藏品材质,纸
1532,藏品材质,纸
1533,藏品材质,纸
1534,藏品材质,木
1535,藏品材质,纸
1536,藏品材质,纸
1537,藏品材质,纸
1538,藏品材质,木
1539,藏品材质,纸
1540,藏品材质,纸
1541,藏品材质,纸
1542,藏品材质,纸
1543,藏品材质,木
1544,藏品材质,纸
1545,藏品材质,纸
1546,藏品材质,纸
1547,藏品材质,纸
1548,藏品材质,纸
1549,藏品材质,纸
1550,藏品材质,"毛,丝,皮革"
1551,藏品材质,宝玉石
1552,藏品材质,"木,其他金属"
1553,藏品材质,纸
1554,藏品材质,纸
1555,藏品材质,瓷
1556,藏品材质,"毛,丝,皮革"
1557,藏品材质,宝玉石
1558,藏品材质,瓷
1559,藏品材质,"木,铜"
1560,藏品材质,纸
1561,藏品材质,纸
1562,藏品材质,纸
1563,藏品材质,瓷
1564,藏品材质,棉麻纤维
1565,藏品材质,宝玉石
1566,藏品材质,瓷
1567,藏品材质,纸
1568,藏品材质,宝玉石
1569,藏品材质,瓷
1570,藏品材质,纸
1571,藏品材质,其他有机质
1572,藏品材质,宝玉石
1573,藏品材质,纸
1574,藏品材质,纸
1575,藏品材质,骨角牙
1576,藏品材质,纸
1577,藏品材质,瓷
1578,藏品材质,纸
1579,藏品材质,骨角牙
1580,藏品材质,纸
1581,藏品材质,瓷
1582,藏品材质,纸
1583,藏品材质,纸
1584,藏品材质,骨角牙
1585,藏品材质,瓷
1586,藏品材质,纸
1587,藏品材质,宝玉石
1588,藏品材质,纸
1589,藏品材质,骨角牙
1590,藏品材质,纸
1591,藏品材质,宝玉石
1592,藏品材质,纸
1593,藏品材质,纸
1594,藏品材质,宝玉石
1595,藏品材质,铜
1596,藏品材质,铜
1597,藏品材质,纸
1598,藏品材质,纸
1599,藏品材质,纸
1600,藏品材质,宝玉石
1601,藏品材质,纸
1602,藏品材质,宝玉石
1603,藏品材质,纸
1604,藏品材质,瓷
1605,藏品材质,铜
1606,藏品材质,纸
1607,藏品材质,纸
1608,藏品材质,瓷
1609,藏品材质,纸
1610,藏品材质,铜
1611,藏品材质,纸
1612,藏品材质,纸
1613,藏品材质,石
1614,藏品材质,瓷
1615,藏品材质,铜
1616,藏品材质,纸
1617,藏品材质,纸
1618,藏品材质,纸
1619,藏品材质,纸
1620,藏品材质,竹
1621,藏品材质,瓷
1622,藏品材质,纸
1623,藏品材质,纸
1624,藏品材质,宝玉石
1625,藏品材质,陶
1626,藏品材质,瓷
1627,藏品材质,纸
1628,藏品材质,竹
1629,藏品材质,纸
1630,藏品材质,石
1631,藏品材质,宝玉石
1632,藏品材质,宝玉石
1633,藏品材质,纸
1634,藏品材质,瓷
1635,藏品材质,纸
1636,藏品材质,纸
1637,藏品材质,纸
1638,藏品材质,瓷
1639,藏品材质,纸
1640,藏品材质,纸
1641,藏品材质,宝玉石
1642,藏品材质,纸
1643,藏品材质,纸
1644,藏品材质,"玻璃,铜,其他无机质"
1645,藏品材质,纸
1646,藏品材质,纸
1647,藏品材质,瓷
1648,藏品材质,瓷
1649,藏品材质,纸
1650,藏品材质,"玻璃,铜,其他金属"
1651,藏品材质,纸
1652,藏品材质,骨角牙
1653,藏品材质,纸
1654,藏品材质,纸
1655,藏品材质,纸
1656,藏品材质,纸
1657,藏品材质,宝玉石
1658,藏品材质,纸
1659,藏品材质,纸
1660,藏品材质,纸
1661,藏品材质,纸
1662,藏品材质,纸
1663,藏品材质,纸
1664,藏品材质,纸
1665,藏品材质,纸
1666,藏品材质,宝玉石
1667,藏品材质,纸
1668,藏品材质,纸
1669,藏品材质,纸
1670,藏品材质,纸
1671,藏品材质,"木,皮革,铁,其他金属"
1672,藏品材质,纸
1673,藏品材质,纸
1674,藏品材质,纸
1675,藏品材质,宝玉石
1676,藏品材质,瓷
1677,藏品材质,纸
1678,藏品材质,"木,其他有机质,玻璃"
1679,藏品材质,纸
1680,藏品材质,瓷
1681,藏品材质,纸
1682,藏品材质,宝玉石
1683,藏品材质,纸
1684,藏品材质,纸
1685,藏品材质,银
1686,藏品材质,纸
1687,藏品材质,瓷
1688,藏品材质,纸
1689,藏品材质,纸
1690,藏品材质,纸
1691,藏品材质,宝玉石
1692,藏品材质,纸
1693,藏品材质,纸
1694,藏品材质,纸
1695,藏品材质,纸
1696,藏品材质,瓷
1697,藏品材质,纸
1698,藏品材质,宝玉石
1699,藏品材质,瓷
1700,藏品材质,纸
1701,藏品材质,纸
1702,藏品材质,纸
1703,藏品材质,纸
1704,藏品材质,"金,银"
1705,藏品材质,瓷
1706,藏品材质,纸
1707,藏品材质,纸
1708,藏品材质,纸
1709,藏品材质,瓷
1710,藏品材质,银
1711,藏品材质,纸
1712,藏品材质,纸
1713,藏品材质,丝
1714,藏品材质,纸
1715,藏品材质,纸
1716,藏品材质,瓷
1717,藏品材质,"金,银"
1718,藏品材质,瓷
1719,藏品材质,纸
1720,藏品材质,纸
1721,藏品材质,瓷
1722,藏品材质,银
1723,藏品材质,宝玉石
1724,藏品材质,纸
1725,藏品材质,纸
1726,藏品材质,纸
1727,藏品材质,宝玉石
1728,藏品材质,纸
1729,藏品材质,纸
1730,藏品材质,纸
1731,藏品材质,纸
1732,藏品材质,纸
1733,藏品材质,宝玉石
1734,藏品材质,纸
1735,藏品材质,纸
1736,藏品材质,纸
1737,藏品材质,宝玉石
1738,藏品材质,瓷
1739,藏品材质,纸
1740,藏品材质,其他无机质
1741,藏品材质,纸
1742,藏品材质,纸
1743,藏品材质,纸
1744,藏品材质,宝玉石
1745,藏品材质,瓷
1746,藏品材质,纸
1747,藏品材质,丝
1748,藏品材质,宝玉石
1749,藏品材质,银
1750,藏品材质,纸
1751,藏品材质,纸
1752,藏品材质,瓷
1753,藏品材质,宝玉石
1754,藏品材质,瓷
1755,藏品材质,银
1756,藏品材质,纸
1757,藏品材质,纸
1758,藏品材质,宝玉石
1759,藏品材质,银
1760,藏品材质,纸
1761,藏品材质,纸
1762,藏品材质,宝玉石
1763,藏品材质,银
1764,藏品材质,纸
1765,藏品材质,纸
1766,藏品材质,纸
1767,藏品材质,宝玉石
1768,藏品材质,宝玉石
1769,藏品材质,银
1770,藏品材质,纸
1771,藏品材质,纸
1772,藏品材质,宝玉石
1773,藏品材质,银
1774,藏品材质,纸
1775,藏品材质,纸
1776,藏品材质,宝玉石
1777,藏品材质,宝玉石
1778,藏品材质,瓷
1779,藏品材质,银
1780,藏品材质,纸
1781,藏品材质,纸
1782,藏品材质,其他无机质
1783,藏品材质,瓷
1784,藏品材质,银
1785,藏品材质,纸
1786,藏品材质,纸
1787,藏品材质,纸
1788,藏品材质,纸
1789,藏品材质,铜
1790,藏品材质,瓷
1791,藏品材质,银
1792,藏品材质,纸
1793,藏品材质,纸
1794,藏品材质,纸
1795,藏品材质,纸
1796,藏品材质,纸
1797,藏品材质,纸
1798,藏品材质,石
1799,藏品材质,瓷
1800,藏品材质,银
1801,藏品材质,棉麻纤维
1802,藏品材质,纸
1803,藏品材质,纸
1804,藏品材质,纸
1805,藏品材质,银
1806,藏品材质,丝
1807,藏品材质,纸
1808,藏品材质,纸
1809,藏品材质,纸
1810,藏品材质,宝玉石
1811,藏品材质,瓷
1812,藏品材质,银
1813,藏品材质,丝
1814,藏品材质,纸
1815,藏品材质,纸
1816,藏品材质,宝玉石
1817,藏品材质,银
1818,藏品材质,丝
1819,藏品材质,丝
1820,藏品材质,纸
1821,藏品材质,银
1822,藏品材质,纸
1823,藏品材质,宝玉石
1824,藏品材质,宝玉石
1825,藏品材质,银
1826,藏品材质,铜
1827,藏品材质,纸
1828,藏品材质,纸
1829,藏品材质,银
1830,藏品材质,宝玉石
1831,藏品材质,瓷
1832,藏品材质,铜
1833,藏品材质,银
1834,藏品材质,瓷
1835,藏品材质,银
1836,藏品材质,宝玉石
1837,藏品材质,宝玉石
1838,藏品材质,银
1839,藏品材质,纸
1840,藏品材质,纸
1841,藏品材质,瓷
1842,藏品材质,银
1843,藏品材质,瓷
1844,藏品材质,瓷
1845,藏品材质,银
1846,藏品材质,纸
1847,藏品材质,瓷
1848,藏品材质,宝玉石
1849,藏品材质,宝玉石
1850,藏品材质,银
1851,藏品材质,宝玉石
1852,藏品材质,瓷
1853,藏品材质,瓷
1854,藏品材质,纸
1855,藏品材质,宝玉石
1856,藏品材质,瓷
1857,藏品材质,铜
1858,藏品材质,纸
1859,藏品材质,纸
1860,藏品材质,纸
1861,藏品材质,宝玉石
1862,藏品材质,纸
1863,藏品材质,骨角牙
1864,藏品材质,"铜,金"
1865,藏品材质,瓷
1866,藏品材质,纸
1867,藏品材质,瓷
1868,藏品材质,纸
1869,藏品材质,纸
1870,藏品材质,陶
1871,藏品材质,"骨角牙,铜"
1872,藏品材质,纸
1873,藏品材质,宝玉石
1874,藏品材质,陶
1875,藏品材质,骨角牙
1876,藏品材质,瓷
1877,藏品材质,瓷
1878,藏品材质,纸
1879,藏品材质,纸
1880,藏品材质,宝玉石
1881,藏品材质,陶
1882,藏品材质,宝玉石
1883,藏品材质,骨角牙
1884,藏品材质,纸
1885,藏品材质,纸
1886,藏品材质,皮革
1887,藏品材质,石
1888,藏品材质,宝玉石
1889,藏品材质,骨角牙
1890,藏品材质,纸
1891,藏品材质,铜
1892,藏品材质,陶
1893,藏品材质,宝玉石
1894,藏品材质,骨角牙
1895,藏品材质,瓷
1896,藏品材质,纸
1897,藏品材质,纸
1898,藏品材质,纸
1899,藏品材质,铜
1900,藏品材质,纸
1901,藏品材质,"木,其他有机质"
1902,藏品材质,宝玉石
1903,藏品材质,骨角牙
1904,藏品材质,陶
1905,藏品材质,瓷
1906,藏品材质,石
1907,藏品材质,陶
1908,藏品材质,骨角牙
1909,藏品材质,铜
1910,藏品材质,纸
1911,藏品材质,陶
1912,藏品材质,骨角牙
1913,藏品材质,瓷
1914,藏品材质,纸
1915,藏品材质,陶
1916,藏品材质,骨角牙
1917,藏品材质,瓷
1918,藏品材质,其他金属
1919,藏品材质,瓷
1920,藏品材质,石
1921,藏品材质,瓷
1922,藏品材质,骨角牙
1923,藏品材质,其他有机质
