collectID,relationship,collectType
6203,藏品类型,雕塑、造像
6204,藏品类型,玺印符牌
6205,藏品类型,钱币
6206,藏品类型,钱币
6207,藏品类型,书法、绘画
6208,藏品类型,玺印符牌
6209,藏品类型,玉石器、宝石
6210,藏品类型,玉石器、宝石
6211,藏品类型,牙骨角器
6212,藏品类型,钱币
6213,藏品类型,书法、绘画
6214,藏品类型,瓷器
6215,藏品类型,书法、绘画
6216,藏品类型,玉石器、宝石
6217,藏品类型,书法、绘画
6218,藏品类型,书法、绘画
6219,藏品类型,书法、绘画
6220,藏品类型,玺印符牌
6221,藏品类型,雕塑、造像
6222,藏品类型,雕塑、造像
6223,藏品类型,玺印符牌
6224,藏品类型,钱币
6225,藏品类型,漆器
6226,藏品类型,玺印符牌
6227,藏品类型,竹木雕
6228,藏品类型,书法、绘画
6229,藏品类型,瓷器
6230,藏品类型,钱币
6231,藏品类型,书法、绘画
6232,藏品类型,书法、绘画
6233,藏品类型,瓷器
6234,藏品类型,瓷器
6235,藏品类型,书法、绘画
6236,藏品类型,玉石器、宝石
6237,藏品类型,书法、绘画
6238,藏品类型,书法、绘画
6239,藏品类型,书法、绘画
6240,藏品类型,玺印符牌
6241,藏品类型,雕塑、造像
6242,藏品类型,雕塑、造像
6243,藏品类型,玺印符牌
6244,藏品类型,珐琅器
6245,藏品类型,钱币
6246,藏品类型,玺印符牌
6247,藏品类型,玉石器、宝石
6248,藏品类型,玉石器、宝石
6249,藏品类型,竹木雕
6250,藏品类型,瓷器
6251,藏品类型,钱币
6252,藏品类型,瓷器
6253,藏品类型,书法、绘画
6254,藏品类型,玉石器、宝石
6255,藏品类型,书法、绘画
6256,藏品类型,书法、绘画
6257,藏品类型,书法、绘画
6258,藏品类型,玺印符牌
6259,藏品类型,雕塑、造像
6260,藏品类型,雕塑、造像
6261,藏品类型,玺印符牌
6262,藏品类型,珐琅器
6263,藏品类型,钱币
6264,藏品类型,瓷器
6265,藏品类型,漆器
6266,藏品类型,书法、绘画
6267,藏品类型,玺印符牌
6268,藏品类型,玺印符牌
6269,藏品类型,玉石器、宝石
6270,藏品类型,竹木雕
6271,藏品类型,书法、绘画
6272,藏品类型,瓷器
6273,藏品类型,钱币
6274,藏品类型,竹木雕
6275,藏品类型,书法、绘画
6276,藏品类型,瓷器
6277,藏品类型,书法、绘画
6278,藏品类型,玉石器、宝石
6279,藏品类型,书法、绘画
6280,藏品类型,书法、绘画
6281,藏品类型,书法、绘画
6282,藏品类型,玺印符牌
6283,藏品类型,家具
6284,藏品类型,档案文书
6285,藏品类型,雕塑、造像
6286,藏品类型,雕塑、造像
6287,藏品类型,雕塑、造像
6288,藏品类型,玺印符牌
6289,藏品类型,钱币
6290,藏品类型,书法、绘画
6291,藏品类型,玺印符牌
6292,藏品类型,玉石器、宝石
6293,藏品类型,玉石器、宝石
6294,藏品类型,牙骨角器
6295,藏品类型,瓷器
6296,藏品类型,钱币
6297,藏品类型,书法、绘画
6298,藏品类型,书法、绘画
6299,藏品类型,档案文书
6300,藏品类型,书法、绘画
6301,藏品类型,玉石器、宝石
6302,藏品类型,书法、绘画
6303,藏品类型,书法、绘画
6304,藏品类型,书法、绘画
6305,藏品类型,玺印符牌
6306,藏品类型,雕塑、造像
6307,藏品类型,雕塑、造像
6308,藏品类型,铜器
6309,藏品类型,雕塑、造像
6310,藏品类型,玺印符牌
6311,藏品类型,珐琅器
6312,藏品类型,钱币
6313,藏品类型,书法、绘画
6314,藏品类型,玺印符牌
6315,藏品类型,玺印符牌
6316,藏品类型,玉石器、宝石
6317,藏品类型,石器、石刻、砖瓦
6318,藏品类型,牙骨角器
6319,藏品类型,瓷器
6320,藏品类型,铜器
6321,藏品类型,钱币
6322,藏品类型,书法、绘画
6323,藏品类型,织绣
6324,藏品类型,瓷器
6325,藏品类型,书法、绘画
6326,藏品类型,玉石器、宝石
6327,藏品类型,书法、绘画
6328,藏品类型,书法、绘画
6329,藏品类型,玺印符牌
6330,藏品类型,雕塑、造像
6331,藏品类型,雕塑、造像
6332,藏品类型,雕塑、造像
6333,藏品类型,石器、石刻、砖瓦
6334,藏品类型,玺印符牌
6335,藏品类型,珐琅器
6336,藏品类型,钱币
6337,藏品类型,瓷器
6338,藏品类型,漆器
6339,藏品类型,书法、绘画
6340,藏品类型,玺印符牌
6341,藏品类型,玺印符牌
6342,藏品类型,玉石器、宝石
6343,藏品类型,竹木雕
6344,藏品类型,铜器
6345,藏品类型,钱币
6346,藏品类型,书法、绘画
6347,藏品类型,瓷器
6348,藏品类型,瓷器
6349,藏品类型,书法、绘画
6350,藏品类型,玉石器、宝石
6351,藏品类型,书法、绘画
6352,藏品类型,书法、绘画
6353,藏品类型,书法、绘画
6354,藏品类型,玺印符牌
6355,藏品类型,雕塑、造像
6356,藏品类型,雕塑、造像
6357,藏品类型,雕塑、造像
6358,藏品类型,石器、石刻、砖瓦
6359,藏品类型,珐琅器
6360,藏品类型,钱币
6361,藏品类型,瓷器
6362,藏品类型,漆器
6363,藏品类型,书法、绘画
6364,藏品类型,玺印符牌
6365,藏品类型,玺印符牌
6366,藏品类型,玉石器、宝石
6367,藏品类型,牙骨角器
6368,藏品类型,书法、绘画
6369,藏品类型,钱币
6370,藏品类型,书法、绘画
6371,藏品类型,书法、绘画
6372,藏品类型,古籍图书
6373,藏品类型,书法、绘画
6374,藏品类型,玉石器、宝石
6375,藏品类型,书法、绘画
6376,藏品类型,书法、绘画
6377,藏品类型,玺印符牌
6378,藏品类型,雕塑、造像
6379,藏品类型,雕塑、造像
6380,藏品类型,雕塑、造像
6381,藏品类型,石器、石刻、砖瓦
6382,藏品类型,玺印符牌
6383,藏品类型,钱币
6384,藏品类型,瓷器
6385,藏品类型,漆器
6386,藏品类型,书法、绘画
6387,藏品类型,玺印符牌
6388,藏品类型,玺印符牌
6389,藏品类型,玉石器、宝石
6390,藏品类型,牙骨角器
6391,藏品类型,钱币
6392,藏品类型,书法、绘画
6393,藏品类型,书法、绘画
6394,藏品类型,其他
6395,藏品类型,织绣
6396,藏品类型,玉石器、宝石
6397,藏品类型,书法、绘画
6398,藏品类型,书法、绘画
6399,藏品类型,书法、绘画
6400,藏品类型,玺印符牌
6401,藏品类型,雕塑、造像
6402,藏品类型,雕塑、造像
6403,藏品类型,雕塑、造像
6404,藏品类型,玺印符牌
6405,藏品类型,钱币
6406,藏品类型,瓷器
6407,藏品类型,书法、绘画
6408,藏品类型,玺印符牌
6409,藏品类型,玺印符牌
6410,藏品类型,玉石器、宝石
6411,藏品类型,牙骨角器
6412,藏品类型,书法、绘画
6413,藏品类型,铜器
6414,藏品类型,钱币
6415,藏品类型,书法、绘画
6416,藏品类型,档案文书
6417,藏品类型,织绣
6418,藏品类型,雕塑、造像
6419,藏品类型,书法、绘画
6420,藏品类型,玉石器、宝石
6421,藏品类型,书法、绘画
6422,藏品类型,书法、绘画
6423,藏品类型,书法、绘画
6424,藏品类型,玺印符牌
6425,藏品类型,家具
6426,藏品类型,雕塑、造像
6427,藏品类型,雕塑、造像
6428,藏品类型,雕塑、造像
6429,藏品类型,玺印符牌
6430,藏品类型,珐琅器
6431,藏品类型,钱币
6432,藏品类型,钱币
6433,藏品类型,瓷器
6434,藏品类型,书法、绘画
6435,藏品类型,玺印符牌
6436,藏品类型,玉石器、宝石
6437,藏品类型,钱币
6438,藏品类型,名人遗物
6439,藏品类型,织绣
6440,藏品类型,雕塑、造像
6441,藏品类型,瓷器
6442,藏品类型,玉石器、宝石
6443,藏品类型,书法、绘画
6444,藏品类型,书法、绘画
6445,藏品类型,玺印符牌
6446,藏品类型,雕塑、造像
6447,藏品类型,雕塑、造像
6448,藏品类型,雕塑、造像
6449,藏品类型,玺印符牌
6450,藏品类型,珐琅器
6451,藏品类型,钱币
6452,藏品类型,钱币
6453,藏品类型,书法、绘画
6454,藏品类型,玺印符牌
6455,藏品类型,玺印符牌
6456,藏品类型,玉石器、宝石
6457,藏品类型,玉石器、宝石
6458,藏品类型,瓷器
6459,藏品类型,钱币
6460,藏品类型,书法、绘画
6461,藏品类型,书法、绘画
6462,藏品类型,织绣
6463,藏品类型,雕塑、造像
6464,藏品类型,书法、绘画
6465,藏品类型,玉石器、宝石
6466,藏品类型,书法、绘画
6467,藏品类型,书法、绘画
6468,藏品类型,玺印符牌
6469,藏品类型,家具
6470,藏品类型,雕塑、造像
6471,藏品类型,雕塑、造像
6472,藏品类型,雕塑、造像
6473,藏品类型,玺印符牌
6474,藏品类型,珐琅器
6475,藏品类型,钱币
6476,藏品类型,钱币
6477,藏品类型,瓷器
6478,藏品类型,书法、绘画
6479,藏品类型,玺印符牌
6480,藏品类型,玺印符牌
6481,藏品类型,玉石器、宝石
6482,藏品类型,石器、石刻、砖瓦
6483,藏品类型,瓷器
6484,藏品类型,钱币
6485,藏品类型,书法、绘画
6486,藏品类型,书法、绘画
6487,藏品类型,雕塑、造像
6488,藏品类型,书法、绘画
6489,藏品类型,书法、绘画
6490,藏品类型,玉石器、宝石
6491,藏品类型,书法、绘画
6492,藏品类型,书法、绘画
6493,藏品类型,玺印符牌
6494,藏品类型,家具
6495,藏品类型,雕塑、造像
6496,藏品类型,雕塑、造像
6497,藏品类型,雕塑、造像
6498,藏品类型,其他
6499,藏品类型,珐琅器
6500,藏品类型,钱币
6501,藏品类型,钱币
6502,藏品类型,书法、绘画
6503,藏品类型,玺印符牌
6504,藏品类型,玺印符牌
6505,藏品类型,玉石器、宝石
6506,藏品类型,竹木雕
6507,藏品类型,书法、绘画
6508,藏品类型,瓷器
6509,藏品类型,钱币
6510,藏品类型,书法、绘画
6511,藏品类型,雕塑、造像
6512,藏品类型,书法、绘画
6513,藏品类型,书法、绘画
6514,藏品类型,玉石器、宝石
6515,藏品类型,书法、绘画
6516,藏品类型,书法、绘画
6517,藏品类型,玺印符牌
6518,藏品类型,雕塑、造像
6519,藏品类型,雕塑、造像
6520,藏品类型,玺印符牌
6521,藏品类型,珐琅器
6522,藏品类型,钱币
6523,藏品类型,钱币
6524,藏品类型,瓷器
6525,藏品类型,漆器
6526,藏品类型,书法、绘画
6527,藏品类型,玺印符牌
6528,藏品类型,玺印符牌
6529,藏品类型,玉石器、宝石
6530,藏品类型,竹木雕
6531,藏品类型,书法、绘画
6532,藏品类型,瓷器
6533,藏品类型,铁器、其他金属器
6534,藏品类型,钱币
6535,藏品类型,书法、绘画
6536,藏品类型,书法、绘画
6537,藏品类型,书法、绘画
6538,藏品类型,雕塑、造像
6539,藏品类型,书法、绘画
6540,藏品类型,玉石器、宝石
6541,藏品类型,书法、绘画
6542,藏品类型,书法、绘画
6543,藏品类型,玺印符牌
6544,藏品类型,雕塑、造像
6545,藏品类型,雕塑、造像
6546,藏品类型,雕塑、造像
6547,藏品类型,玺印符牌
6548,藏品类型,珐琅器
6549,藏品类型,钱币
6550,藏品类型,钱币
6551,藏品类型,瓷器
6552,藏品类型,书法、绘画
6553,藏品类型,玺印符牌
6554,藏品类型,玺印符牌
6555,藏品类型,玉石器、宝石
6556,藏品类型,文具
6557,藏品类型,书法、绘画
6558,藏品类型,瓷器
6559,藏品类型,铜器
6560,藏品类型,铜器
6561,藏品类型,钱币
6562,藏品类型,书法、绘画
6563,藏品类型,书法、绘画
6564,藏品类型,雕塑、造像
6565,藏品类型,书法、绘画
6566,藏品类型,玉石器、宝石
6567,藏品类型,书法、绘画
6568,藏品类型,玺印符牌
6569,藏品类型,雕塑、造像
6570,藏品类型,铜器
6571,藏品类型,雕塑、造像
6572,藏品类型,玺印符牌
6573,藏品类型,钱币
6574,藏品类型,钱币
6575,藏品类型,瓷器
6576,藏品类型,玺印符牌
6577,藏品类型,玺印符牌
6578,藏品类型,玉石器、宝石
6579,藏品类型,玉石器、宝石
6580,藏品类型,竹木雕
6581,藏品类型,书法、绘画
6582,藏品类型,钱币
6583,藏品类型,书法、绘画
6584,藏品类型,书法、绘画
6585,藏品类型,钱币
6586,藏品类型,玉石器、宝石
6587,藏品类型,书法、绘画
6588,藏品类型,书法、绘画
6589,藏品类型,玺印符牌
6590,藏品类型,雕塑、造像
6591,藏品类型,雕塑、造像
6592,藏品类型,铜器
6593,藏品类型,雕塑、造像
6594,藏品类型,玺印符牌
6595,藏品类型,钱币
6596,藏品类型,钱币
6597,藏品类型,瓷器
6598,藏品类型,书法、绘画
6599,藏品类型,玺印符牌
6600,藏品类型,玉石器、宝石
6601,藏品类型,玉石器、宝石
6602,藏品类型,牙骨角器
6603,藏品类型,瓷器
6604,藏品类型,铜器
6605,藏品类型,钱币
6606,藏品类型,书法、绘画
6607,藏品类型,书法、绘画
6608,藏品类型,铜器
6609,藏品类型,书法、绘画
6610,藏品类型,书法、绘画
6611,藏品类型,玉石器、宝石
6612,藏品类型,书法、绘画
6613,藏品类型,书法、绘画
6614,藏品类型,玺印符牌
6615,藏品类型,雕塑、造像
6616,藏品类型,雕塑、造像
6617,藏品类型,铜器
6618,藏品类型,雕塑、造像
6619,藏品类型,玺印符牌
6620,藏品类型,珐琅器
6621,藏品类型,钱币
6622,藏品类型,钱币
6623,藏品类型,瓷器
6624,藏品类型,书法、绘画
6625,藏品类型,玺印符牌
6626,藏品类型,玺印符牌
6627,藏品类型,玉石器、宝石
6628,藏品类型,竹木雕
6629,藏品类型,书法、绘画
6630,藏品类型,铜器
6631,藏品类型,钱币
6632,藏品类型,书法、绘画
6633,藏品类型,玺印符牌
6634,藏品类型,书法、绘画
6635,藏品类型,石器、石刻、砖瓦
6636,藏品类型,雕塑、造像
6637,藏品类型,书法、绘画
6638,藏品类型,玉石器、宝石
6639,藏品类型,书法、绘画
6640,藏品类型,书法、绘画
6641,藏品类型,玺印符牌
6642,藏品类型,雕塑、造像
6643,藏品类型,雕塑、造像
6644,藏品类型,铜器
6645,藏品类型,雕塑、造像
6646,藏品类型,玺印符牌
6647,藏品类型,钱币
6648,藏品类型,钱币
6649,藏品类型,瓷器
6650,藏品类型,家具
6651,藏品类型,书法、绘画
6652,藏品类型,玺印符牌
6653,藏品类型,玺印符牌
6654,藏品类型,玉石器、宝石
6655,藏品类型,玻璃器
6656,藏品类型,玉石器、宝石
6657,藏品类型,文具
6658,藏品类型,书法、绘画
6659,藏品类型,瓷器
6660,藏品类型,铜器
6661,藏品类型,钱币
6662,藏品类型,书法、绘画
6663,藏品类型,武器
6664,藏品类型,书法、绘画
6665,藏品类型,石器、石刻、砖瓦
6666,藏品类型,雕塑、造像
6667,藏品类型,书法、绘画
6668,藏品类型,玉石器、宝石
6669,藏品类型,书法、绘画
6670,藏品类型,书法、绘画
6671,藏品类型,玺印符牌
6672,藏品类型,雕塑、造像
6673,藏品类型,雕塑、造像
6674,藏品类型,铜器
6675,藏品类型,雕塑、造像
6676,藏品类型,玺印符牌
6677,藏品类型,珐琅器
6678,藏品类型,钱币
6679,藏品类型,钱币
6680,藏品类型,瓷器
6681,藏品类型,书法、绘画
6682,藏品类型,玺印符牌
6683,藏品类型,玉石器、宝石
6684,藏品类型,玉石器、宝石
6685,藏品类型,瓷器
6686,藏品类型,钱币
6687,藏品类型,书法、绘画
6688,藏品类型,织绣
6689,藏品类型,文具
6690,藏品类型,雕塑、造像
6691,藏品类型,书法、绘画
6692,藏品类型,玉石器、宝石
6693,藏品类型,书法、绘画
6694,藏品类型,玺印符牌
